Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.17 [1.12-1.22],1.381e-06,***,Glycoprotein Acetyls
Omega-6/Omega-3,1.14 [1.09-1.19],5.797e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.13 [1.09-1.18],0.006,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.12 [1.07-1.17],0.344,,Creatinine
IDL-PL%,1.03 [0.98-1.07],1.000,,Phospholipids to Total-Lipids in IDL percentage
PUFA/MUFA,0.89 [0.85-0.92],0.008,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Albumin,0.88 [0.85-0.92],0.003,**,Albumin
DHA%,0.88 [0.84-0.92],8.763e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3,0.86 [0.82-0.90],7.022e-05,***,Omega-3 Fatty Acids
Omega-3%,0.85 [0.82-0.89],4.108e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.85 [0.81-0.89],1.042e-05,***,Docosahexaenoic Acid
Unsaturation,0.85 [0.81-0.89],1.618e-08,***,Degree of Unsaturation
