Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,1.16 [0.98-1.38],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.16 [0.98-1.37],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.09 [0.92-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,1.04 [0.89-1.22],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
IDL-PL%,1.04 [0.88-1.22],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,0.93 [0.79-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-CE,0.89 [0.76-1.05],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.89 [0.75-1.06],1.000,,VLDL Cholesterol
HDL-CE,0.89 [0.73-1.09],1.000,,Cholesteryl Esters in HDL
Total-C,0.88 [0.75-1.03],1.000,,Total-Cholesterol
