Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-PL%,1.07 [0.93-1.23],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.05 [0.92-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.03 [0.90-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.02 [0.90-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.02 [0.89-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.98 [0.86-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.98 [0.85-1.11],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.96 [0.84-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.81-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.93 [0.81-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
