Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.16 [0.95-1.41],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.15 [0.95-1.38],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.08 [0.89-1.30],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.07 [0.90-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.01 [0.84-1.21],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.98 [0.84-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.97 [0.82-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.82-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.91 [0.77-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.85 [0.72-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
