Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.16 [1.13-1.20],3.293e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.15 [1.11-1.19],4.597e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.15 [1.11-1.19],5.967e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.14 [1.11-1.18],5.677e-11,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.14 [1.11-1.18],6.339e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.14 [1.10-1.18],1.264e-08,***,Glycoprotein Acetyls
IDL-TG%,1.12 [1.09-1.16],2.405e-07,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-PL%,1.09 [1.06-1.13],0.031,*,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-CE%,0.91 [0.89-0.94],1.972e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,0.91 [0.88-0.94],0.005,**,Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.91 [0.88-0.94],0.031,*,Leucine
VLDL-L,0.91 [0.88-0.94],0.007,**,Total-Lipids in VLDL
Val,0.91 [0.88-0.94],0.040,*,Valine
M-VLDL-TG,0.91 [0.88-0.94],0.011,*,Triglycerides in Medium VLDL
Total-BCAA,0.91 [0.88-0.94],0.032,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Phosphoglyc,0.91 [0.88-0.94],0.005,**,Phosphoglycerides
IDL-PL,0.91 [0.88-0.94],0.008,**,Phospholipids in IDL
L-VLDL-C,0.91 [0.88-0.94],0.016,*,Cholesterol in Large VLDL
VLDL-FC,0.91 [0.88-0.94],0.002,**,Free Cholesterol in VLDL
S-VLDL-C,0.91 [0.87-0.94],0.003,**,Cholesterol in Small VLDL
