Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.05 [0.99-1.12],1.000,,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.03 [0.97-1.09],1.000,,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-TG,1.03 [0.97-1.09],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.02 [0.96-1.08],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.01 [0.95-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.91-1.02],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.90-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.94 [0.88-0.99],1.000,,Cholesteryl Esters in LDL
Total-C,0.92 [0.87-0.97],1.000,,Total-Cholesterol
HDL-CE,0.89 [0.83-0.95],1.000,,Cholesteryl Esters in HDL
