Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [0.98-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,1.10 [0.99-1.22],1.000,,Saturated Fatty Acids
Total-FA,1.09 [0.98-1.21],1.000,,Total-Fatty Acids
Albumin,1.05 [0.94-1.18],1.000,,Albumin
PUFA,1.05 [0.94-1.18],1.000,,Polyunsaturated Fatty Acids
Total-C,1.00 [0.89-1.11],1.000,,Total-Cholesterol
Non-HDL-C,0.96 [0.86-1.07],1.000,,Total-Cholesterol Minus HDL-C
VLDL-C,0.95 [0.85-1.07],1.000,,VLDL Cholesterol
Remnant-C,0.94 [0.84-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.90 [0.81-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
