Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.55 [2.03-3.21],4.154e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.24 [1.92-2.62],2.016e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.15 [1.84-2.50],1.954e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.10 [1.83-2.40],4.372e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Glu-lactate,2.09 [1.89-2.32],1.805e-39,***,Glucose-lactate
IDL-TG%,2.05 [1.82-2.32],3.447e-26,***,Triglycerides to Total-Lipids in IDL percentage
Glu,2.04 [1.81-2.29],4.493e-28,***,Glucose
L-LDL-TG%,1.97 [1.75-2.21],1.631e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.89 [1.69-2.13],1.046e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.83 [1.62-2.08],1.556e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.73 [1.54-1.96],2.884e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
Sc-ala,1.67 [1.48-1.88],1.247e-11,***,Spectrometer-corrected alanine
L-HDL-PL%,1.67 [1.49-1.86],1.462e-14,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.64 [1.39-1.93],8.398e-04,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.57 [1.39-1.78],1.077e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.51 [1.32-1.72],5.579e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ala,1.51 [1.34-1.70],1.051e-05,***,Alanine
IDL-PL%,1.48 [1.31-1.68],2.155e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-FC%,0.74 [0.68-0.80],1.417e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-FC%,0.74 [0.67-0.81],1.137e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.73 [0.64-0.82],0.046,*,Average Diameter for LDL Particles
Omega-6%,0.73 [0.65-0.81],0.004,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE%,0.72 [0.64-0.81],0.015,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-VLDL-PL%,0.72 [0.64-0.81],0.022,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-CE%,0.72 [0.64-0.81],0.046,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.72 [0.65-0.79],3.380e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.71 [0.64-0.79],2.941e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,0.71 [0.65-0.77],1.339e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PC,0.70 [0.61-0.79],0.027,*,Phosphatidylcholines
PUFA/MUFA,0.69 [0.60-0.78],0.004,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-C%,0.69 [0.61-0.77],1.967e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.69 [0.62-0.76],3.954e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-FC%,0.68 [0.62-0.76],1.493e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.68 [0.63-0.73],1.867e-20,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-C%,0.68 [0.62-0.74],3.440e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-C%,0.68 [0.60-0.76],1.831e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
PUFA,0.67 [0.59-0.77],5.459e-04,***,Polyunsaturated Fatty Acids
XS-VLDL-L,0.67 [0.58-0.78],0.016,*,Total-Lipids in Very Small VLDL
S-VLDL-PL,0.67 [0.58-0.77],0.015,*,Phospholipids in Small VLDL
Total-L,0.67 [0.59-0.75],8.513e-06,***,Total-Lipids in Lipoprotein Particles
Cholines,0.66 [0.58-0.75],1.797e-04,***,Total-Cholines
M-HDL-FC%,0.66 [0.59-0.74],5.910e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
VLDL-C,0.66 [0.58-0.75],3.997e-04,***,VLDL Cholesterol
M-VLDL-P,0.66 [0.57-0.76],0.004,**,Concentration of Medium VLDL Particles
ApoB/ApoA1,0.65 [0.57-0.75],5.098e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-P,0.65 [0.56-0.76],0.004,**,Total-Concentration of Lipoprotein Particles
Total-PL,0.65 [0.57-0.74],7.425e-06,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-P,0.64 [0.55-0.75],0.003,**,Concentration of Very Small VLDL Particles
M-VLDL-PL,0.64 [0.56-0.74],2.517e-04,***,Phospholipids in Medium VLDL
Omega-6,0.64 [0.56-0.73],2.639e-06,***,Omega-6 Fatty Acids
S-VLDL-CE,0.63 [0.54-0.74],6.437e-04,***,Cholesteryl Esters in Small VLDL
LA,0.63 [0.55-0.71],7.417e-08,***,Linoleic Acid
XS-VLDL-FC,0.62 [0.53-0.72],2.588e-04,***,Free Cholesterol in Very Small VLDL
XXL-VLDL-CE%,0.62 [0.53-0.71],1.445e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-C%,0.61 [0.56-0.67],2.361e-20,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C,0.61 [0.53-0.71],1.510e-05,***,Cholesterol in Small VLDL
M-LDL-C%,0.61 [0.55-0.67],1.636e-19,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.61 [0.54-0.68],2.402e-12,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-FC,0.60 [0.50-0.72],0.034,*,Free Cholesterol in Very Large HDL
M-VLDL-FC%,0.59 [0.54-0.66],1.227e-18,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,0.59 [0.53-0.66],1.012e-15,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-CE,0.59 [0.51-0.68],5.459e-08,***,Cholesteryl Esters in VLDL
L-VLDL-C%,0.59 [0.51-0.68],9.420e-08,***,Cholesterol to Total-Lipids in Large VLDL percentage
