Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.95-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.04 [0.88-1.22],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,1.03 [0.88-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.03 [0.88-1.19],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.01 [0.87-1.17],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.99 [0.86-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.97 [0.82-1.14],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.96 [0.82-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.93 [0.80-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.89 [0.76-1.03],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
