Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.10 [0.93-1.31],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.08 [0.91-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.04 [0.89-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.04 [0.88-1.23],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.01 [0.85-1.21],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.99 [0.86-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.99 [0.85-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.96 [0.83-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.93 [0.80-1.09],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.92 [0.79-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
