Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.96-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.04 [0.94-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.01 [0.92-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.01 [0.92-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.00 [0.90-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.00 [0.90-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,1.00 [0.90-1.11],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.98 [0.88-1.10],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.98 [0.87-1.10],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.97 [0.87-1.08],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
