Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.09 [0.93-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.06 [0.92-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.04 [0.90-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.03 [0.88-1.21],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,1.02 [0.88-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,1.00 [0.86-1.15],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.97 [0.84-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.84-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.96 [0.84-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.96 [0.83-1.11],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
