Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.11 [0.92-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.08 [0.90-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.07 [0.90-1.28],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.07 [0.90-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.04 [0.87-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.97 [0.80-1.17],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.96 [0.81-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.96 [0.79-1.16],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.94 [0.78-1.13],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.78-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
