Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.09 [0.99-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,1.05 [0.95-1.16],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.05 [0.95-1.16],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,1.04 [0.94-1.15],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,1.03 [0.93-1.14],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Clinical LDL-C,0.93 [0.84-1.02],1.000,,Clinical LDL Cholesterol
M-VLDL-TG%,0.92 [0.83-1.02],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB,0.91 [0.82-1.01],1.000,,Apolipoprotein B
ApoB/ApoA1,0.88 [0.79-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.85 [0.76-0.95],1.000,,Valine
