Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.27 [1.10-1.48],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.13 [0.97-1.31],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.11 [0.97-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.10 [0.95-1.29],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.08 [0.93-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.95 [0.84-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.94 [0.82-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.93 [0.82-1.06],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.93 [0.81-1.06],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.93 [0.81-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
