Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.36 [1.26-1.46],1.298e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.34 [1.25-1.43],3.168e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.32 [1.23-1.41],1.984e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.31 [1.22-1.40],2.374e-09,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.25 [1.16-1.35],7.977e-04,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.24 [1.15-1.33],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.23 [1.14-1.33],0.012,*,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.22 [1.13-1.31],0.022,*,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-PL%,0.84 [0.78-0.89],0.036,*,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.83 [0.78-0.89],0.007,**,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-C,0.82 [0.76-0.88],0.048,*,VLDL Cholesterol
S-HDL-FC,0.82 [0.76-0.88],0.050,*,Free Cholesterol in Small HDL
S-LDL-CE%,0.82 [0.76-0.88],0.008,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-C,0.81 [0.75-0.88],0.049,*,Cholesterol in Very Small VLDL
Omega-3%,0.81 [0.76-0.88],0.009,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SM,0.81 [0.75-0.88],0.025,*,Sphingomyelins
S-VLDL-FC%,0.81 [0.76-0.87],3.195e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-P,0.81 [0.75-0.87],0.018,*,Concentration of Medium VLDL Particles
VLDL-CE,0.81 [0.75-0.87],0.007,**,Cholesteryl Esters in VLDL
Albumin,0.81 [0.76-0.87],3.404e-04,***,Albumin
Phosphoglyc,0.81 [0.75-0.87],0.006,**,Phosphoglycerides
M-VLDL-PL,0.81 [0.75-0.87],0.006,**,Phospholipids in Medium VLDL
S-VLDL-PL%,0.81 [0.75-0.87],0.001,**,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.80 [0.76-0.86],6.061e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-PL,0.80 [0.74-0.86],0.001,**,Phospholipids in Small LDL
XS-VLDL-CE%,0.80 [0.75-0.85],1.086e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.80 [0.75-0.86],4.930e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-FC,0.80 [0.74-0.86],0.002,**,Free Cholesterol in Small VLDL
XS-VLDL-CE,0.80 [0.74-0.86],0.003,**,Cholesteryl Esters in Very Small VLDL
S-LDL-P,0.80 [0.74-0.86],8.126e-04,***,Concentration of Small LDL Particles
Total-L,0.79 [0.74-0.85],1.321e-05,***,Total-Lipids in Lipoprotein Particles
HDL-P,0.79 [0.73-0.86],0.011,*,Concentration of HDL Particles
Total-PL,0.79 [0.74-0.85],9.085e-05,***,Total-Phospholipids in Lipoprotein Particles
PC,0.79 [0.74-0.86],5.524e-04,***,Phosphatidylcholines
Cholines,0.79 [0.74-0.85],2.694e-04,***,Total-Cholines
M-VLDL-FC,0.79 [0.73-0.85],5.212e-04,***,Free Cholesterol in Medium VLDL
LA,0.79 [0.74-0.85],1.212e-05,***,Linoleic Acid
ApoB,0.78 [0.73-0.84],1.555e-05,***,Apolipoprotein B
S-LDL-L,0.78 [0.73-0.84],1.906e-05,***,Total-Lipids in Small LDL
IDL-C%,0.78 [0.74-0.83],6.638e-10,***,Cholesterol to Total-Lipids in IDL percentage
IDL-P,0.78 [0.72-0.84],1.017e-04,***,Concentration of IDL Particles
M-LDL-P,0.78 [0.72-0.84],5.834e-05,***,Concentration of Medium LDL Particles
Remnant-C,0.78 [0.73-0.84],1.352e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-C,0.78 [0.72-0.84],3.320e-05,***,Cholesterol in Small HDL
L-LDL-P,0.78 [0.72-0.84],4.698e-05,***,Concentration of Large LDL Particles
LDL-P,0.78 [0.72-0.84],2.392e-05,***,Concentration of LDL Particles
Omega-6,0.78 [0.72-0.83],1.439e-06,***,Omega-6 Fatty Acids
IDL-CE%,0.78 [0.73-0.83],9.528e-10,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-P,0.78 [0.72-0.84],3.135e-05,***,Concentration of Small HDL Particles
Omega-3,0.78 [0.72-0.84],1.326e-04,***,Omega-3 Fatty Acids
Unsaturation,0.78 [0.72-0.83],1.456e-06,***,Degree of Unsaturation
S-HDL-CE,0.78 [0.72-0.84],1.587e-05,***,Cholesteryl Esters in Small HDL
S-LDL-CE,0.78 [0.72-0.84],7.180e-06,***,Cholesteryl Esters in Small LDL
DHA,0.77 [0.71-0.84],1.272e-04,***,Docosahexaenoic Acid
IDL-PL,0.77 [0.72-0.83],6.946e-06,***,Phospholipids in IDL
Total-P,0.77 [0.71-0.84],1.052e-04,***,Total-Concentration of Lipoprotein Particles
M-VLDL-C,0.77 [0.71-0.83],2.700e-06,***,Cholesterol in Medium VLDL
IDL-L,0.77 [0.72-0.83],1.662e-07,***,Total-Lipids in IDL
M-LDL-L,0.77 [0.72-0.83],3.286e-07,***,Total-Lipids in Medium LDL
M-LDL-CE,0.77 [0.71-0.83],6.987e-07,***,Cholesteryl Esters in Medium LDL
Non-HDL-C,0.77 [0.72-0.82],7.750e-09,***,Total-Cholesterol Minus HDL-C
M-LDL-PL,0.77 [0.71-0.83],7.415e-07,***,Phospholipids in Medium LDL
S-LDL-C,0.77 [0.71-0.82],4.093e-07,***,Cholesterol in Small LDL
LDL-L,0.76 [0.71-0.82],8.748e-09,***,Total-Lipids in LDL
M-VLDL-CE,0.76 [0.71-0.82],6.210e-07,***,Cholesteryl Esters in Medium VLDL
Total-FC,0.76 [0.71-0.82],1.534e-08,***,Total-Free Cholesterol
M-LDL-C,0.76 [0.71-0.82],3.653e-08,***,Cholesterol in Medium LDL
L-LDL-L,0.76 [0.71-0.81],2.955e-09,***,Total-Lipids in Large LDL
LDL-CE,0.76 [0.71-0.81],3.850e-09,***,Cholesteryl Esters in LDL
Total-C,0.76 [0.71-0.81],5.564e-10,***,Total-Cholesterol
PUFA,0.76 [0.71-0.81],1.222e-08,***,Polyunsaturated Fatty Acids
M-LDL-C%,0.76 [0.71-0.80],1.049e-13,***,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-PL,0.76 [0.70-0.81],1.488e-08,***,Phospholipids in LDL
S-LDL-FC,0.76 [0.70-0.81],4.134e-08,***,Free Cholesterol in Small LDL
Clinical LDL-C,0.76 [0.71-0.81],1.803e-10,***,Clinical LDL Cholesterol
IDL-FC,0.76 [0.70-0.81],7.600e-08,***,Free Cholesterol in IDL
LDL-C,0.76 [0.70-0.81],6.860e-10,***,LDL Cholesterol
Total-CE,0.75 [0.70-0.81],2.828e-10,***,Total-Esterified Cholesterol
IDL-C,0.75 [0.70-0.81],3.238e-09,***,Cholesterol in IDL
L-LDL-CE,0.75 [0.70-0.81],1.439e-09,***,Cholesteryl Esters in Large LDL
L-LDL-C%,0.75 [0.71-0.80],6.331e-14,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,0.75 [0.70-0.81],2.412e-09,***,Cholesteryl Esters in IDL
L-LDL-C,0.75 [0.70-0.80],3.622e-10,***,Cholesterol in Large LDL
S-LDL-C%,0.75 [0.70-0.80],5.911e-14,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL,0.75 [0.69-0.80],1.046e-09,***,Phospholipids in Large LDL
M-LDL-FC,0.74 [0.69-0.80],9.812e-10,***,Free Cholesterol in Medium LDL
LDL-FC,0.74 [0.69-0.80],1.824e-10,***,Free Cholesterol in LDL
L-LDL-FC,0.74 [0.68-0.79],1.297e-10,***,Free Cholesterol in Large LDL
