Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.12 [1.07-1.17],0.355,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.06 [1.01-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.01 [0.97-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.00 [0.96-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.00 [0.96-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C,0.90 [0.86-0.94],0.785,,Cholesterol in Medium LDL
S-LDL-L,0.90 [0.86-0.94],0.589,,Total-Lipids in Small LDL
M-LDL-L,0.90 [0.86-0.94],0.480,,Total-Lipids in Medium LDL
S-LDL-C,0.90 [0.86-0.94],0.596,,Cholesterol in Small LDL
M-LDL-PL,0.89 [0.85-0.93],0.168,,Phospholipids in Medium LDL
