Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.11 [1.08-1.14],7.826e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.07-1.13],1.586e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.10 [1.07-1.13],7.770e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.10 [1.07-1.13],1.471e-05,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.09 [1.06-1.12],5.116e-05,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-PL%,1.09 [1.06-1.12],0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
LA%,0.93 [0.90-0.95],0.016,*,Linoleic Acid to Total-Fatty Acids percentage
Unsaturation,0.92 [0.90-0.95],0.013,*,Degree of Unsaturation
S-VLDL-PL,0.92 [0.90-0.95],0.020,*,Phospholipids in Small VLDL
VLDL-C,0.92 [0.90-0.95],0.007,**,VLDL Cholesterol
VLDL-CE,0.92 [0.90-0.95],0.008,**,Cholesteryl Esters in VLDL
IDL-PL,0.92 [0.89-0.95],0.006,**,Phospholipids in IDL
IDL-P,0.92 [0.89-0.95],0.003,**,Concentration of IDL Particles
Phosphoglyc,0.92 [0.89-0.94],0.001,**,Phosphoglycerides
S-HDL-PL,0.92 [0.89-0.94],0.002,**,Phospholipids in Small HDL
S-VLDL-FC,0.92 [0.89-0.94],0.001,**,Free Cholesterol in Small VLDL
S-LDL-P,0.92 [0.89-0.94],6.051e-04,***,Concentration of Small LDL Particles
IDL-FC,0.92 [0.89-0.94],5.506e-04,***,Free Cholesterol in IDL
M-LDL-P,0.91 [0.89-0.94],4.655e-04,***,Concentration of Medium LDL Particles
S-LDL-CE%,0.91 [0.89-0.94],8.959e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-C%,0.91 [0.89-0.94],8.038e-07,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.91 [0.89-0.94],1.334e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.91 [0.89-0.94],1.331e-04,***,Phospholipids in Small LDL
Omega-3,0.91 [0.89-0.94],6.667e-04,***,Omega-3 Fatty Acids
IDL-L,0.91 [0.89-0.94],5.039e-05,***,Total-Lipids in IDL
M-VLDL-CE,0.91 [0.89-0.94],1.545e-04,***,Cholesteryl Esters in Medium VLDL
M-VLDL-L,0.91 [0.89-0.94],7.009e-05,***,Total-Lipids in Medium VLDL
M-VLDL-PL,0.91 [0.89-0.94],1.170e-04,***,Phospholipids in Medium VLDL
DHA,0.91 [0.88-0.94],4.523e-04,***,Docosahexaenoic Acid
S-HDL-FC,0.91 [0.89-0.94],1.164e-04,***,Free Cholesterol in Small HDL
Albumin,0.91 [0.89-0.94],1.375e-05,***,Albumin
PC,0.91 [0.88-0.94],1.685e-04,***,Phosphatidylcholines
M-VLDL-P,0.91 [0.88-0.94],1.541e-04,***,Concentration of Medium VLDL Particles
ApoB,0.91 [0.89-0.94],2.365e-05,***,Apolipoprotein B
Cholines,0.91 [0.88-0.94],7.013e-05,***,Total-Cholines
Remnant-C,0.91 [0.89-0.94],6.158e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-FC,0.91 [0.88-0.94],6.937e-05,***,Free Cholesterol in Medium VLDL
LDL-P,0.91 [0.88-0.94],3.651e-05,***,Concentration of LDL Particles
Total-PL,0.91 [0.88-0.94],1.180e-05,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-P,0.91 [0.88-0.94],3.893e-05,***,Concentration of Large LDL Particles
M-VLDL-C,0.91 [0.88-0.94],2.547e-05,***,Cholesterol in Medium VLDL
HDL-P,0.91 [0.88-0.94],4.544e-04,***,Concentration of HDL Particles
S-HDL-L,0.91 [0.88-0.93],1.134e-05,***,Total-Lipids in Small HDL
Total-L,0.91 [0.88-0.93],2.874e-07,***,Total-Lipids in Lipoprotein Particles
IDL-C,0.91 [0.88-0.93],2.551e-06,***,Cholesterol in IDL
L-LDL-CE%,0.90 [0.88-0.93],2.035e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-L,0.90 [0.88-0.93],9.878e-07,***,Total-Lipids in Small LDL
S-LDL-FC,0.90 [0.88-0.93],1.064e-06,***,Free Cholesterol in Small LDL
IDL-CE,0.90 [0.88-0.93],7.248e-07,***,Cholesteryl Esters in IDL
Non-HDL-C,0.90 [0.88-0.93],2.365e-08,***,Total-Cholesterol Minus HDL-C
S-LDL-C%,0.90 [0.88-0.93],3.658e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-FC,0.90 [0.88-0.93],7.192e-08,***,Total-Free Cholesterol
IDL-CE%,0.90 [0.88-0.92],5.320e-10,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE,0.90 [0.88-0.93],1.887e-07,***,Cholesteryl Esters in Small LDL
L-LDL-L,0.90 [0.88-0.92],1.401e-08,***,Total-Lipids in Large LDL
LDL-L,0.90 [0.88-0.92],7.000e-09,***,Total-Lipids in LDL
Clinical LDL-C,0.90 [0.88-0.92],3.185e-09,***,Clinical LDL Cholesterol
Total-P,0.90 [0.87-0.93],4.337e-06,***,Total-Concentration of Lipoprotein Particles
Total-C,0.90 [0.87-0.92],4.228e-09,***,Total-Cholesterol
S-LDL-C,0.90 [0.87-0.92],5.980e-08,***,Cholesterol in Small LDL
M-LDL-CE,0.90 [0.87-0.92],3.669e-08,***,Cholesteryl Esters in Medium LDL
LDL-PL,0.90 [0.87-0.92],1.954e-08,***,Phospholipids in LDL
M-LDL-L,0.90 [0.87-0.92],1.758e-08,***,Total-Lipids in Medium LDL
L-LDL-C%,0.90 [0.87-0.92],1.654e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL,0.90 [0.87-0.92],2.402e-08,***,Phospholipids in Large LDL
Total-CE,0.90 [0.87-0.92],2.585e-09,***,Total-Esterified Cholesterol
Omega-6,0.90 [0.87-0.92],7.621e-09,***,Omega-6 Fatty Acids
LDL-FC,0.90 [0.87-0.92],8.798e-09,***,Free Cholesterol in LDL
L-LDL-FC,0.90 [0.87-0.92],1.620e-08,***,Free Cholesterol in Large LDL
LDL-C,0.90 [0.87-0.92],1.197e-09,***,LDL Cholesterol
M-LDL-PL,0.90 [0.87-0.92],2.270e-08,***,Phospholipids in Medium LDL
L-LDL-C,0.90 [0.87-0.92],2.615e-09,***,Cholesterol in Large LDL
LDL-CE,0.90 [0.87-0.92],1.859e-09,***,Cholesteryl Esters in LDL
L-LDL-CE,0.90 [0.87-0.92],3.391e-09,***,Cholesteryl Esters in Large LDL
M-LDL-C,0.90 [0.87-0.92],5.534e-09,***,Cholesterol in Medium LDL
LA,0.90 [0.87-0.92],9.806e-10,***,Linoleic Acid
M-LDL-FC,0.89 [0.87-0.92],4.220e-09,***,Free Cholesterol in Medium LDL
S-HDL-C,0.89 [0.87-0.92],6.158e-09,***,Cholesterol in Small HDL
S-HDL-CE,0.89 [0.87-0.92],2.361e-09,***,Cholesteryl Esters in Small HDL
S-HDL-P,0.89 [0.86-0.92],1.996e-09,***,Concentration of Small HDL Particles
PUFA,0.89 [0.87-0.92],1.478e-10,***,Polyunsaturated Fatty Acids
