Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.20 [0.97-1.48],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.17 [0.94-1.46],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.09 [0.90-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.08 [0.87-1.34],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.02 [0.84-1.24],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.97 [0.79-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.85 [0.69-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.85 [0.72-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.85 [0.70-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.84 [0.69-1.03],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
