Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.04 [0.99-1.09],1.000,,LDL Cholesterol
Non-HDL-C,1.03 [0.98-1.08],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,1.02 [0.97-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,1.01 [0.96-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,1.01 [0.95-1.07],1.000,,HDL Cholesterol
DHA%,1.00 [0.95-1.05],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
MUFA%,1.00 [0.94-1.05],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.98 [0.94-1.03],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.98 [0.93-1.03],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,0.97 [0.92-1.02],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
