Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.69 [1.55-1.83],1.258e-30,***,Creatinine
L-LDL-TG%,1.25 [1.15-1.37],0.127,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.24 [1.14-1.35],0.395,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.24 [1.13-1.35],0.746,,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.04 [0.95-1.15],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-C%,0.82 [0.76-0.89],0.473,,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.82 [0.76-0.89],0.280,,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.81 [0.75-0.88],0.113,,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.80 [0.74-0.86],0.009,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-CE,0.80 [0.72-0.88],0.869,,Cholesteryl Esters in Small HDL
