Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.09 [0.99-1.19],1.000,,Free Cholesterol in HDL
Glu,1.07 [1.00-1.15],1.000,,Glucose
Citrate,1.05 [0.97-1.14],1.000,,Citrate
M-LDL-PL%,1.01 [0.94-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Creatinine,1.00 [0.93-1.09],1.000,,Creatinine
L-VLDL-PL%,1.00 [0.91-1.10],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.99 [0.93-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.99 [0.92-1.07],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,0.98 [0.91-1.07],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-TG%,0.98 [0.91-1.06],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
