Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.25 [1.07-1.48],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.19 [0.99-1.44],1.000,,Alanine
M-HDL-PL%,1.15 [0.96-1.36],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,1.06 [0.90-1.25],1.000,,Glutamine
M-HDL-TG%,1.03 [0.87-1.22],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.98 [0.82-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.89 [0.76-1.05],1.000,,Apolipoprotein B
Clinical LDL-C,0.86 [0.73-1.02],1.000,,Clinical LDL Cholesterol
ApoA1,0.73 [0.61-0.87],1.000,,Apolipoprotein A1
SFA%,0.56 [0.48-0.66],6.814e-07,***,Saturated Fatty Acids to Total-Fatty Acids percentage
