Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.11 [0.98-1.25],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.08 [0.95-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,1.06 [0.94-1.19],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Val,1.02 [0.90-1.16],1.000,,Valine
Total-BCAA,1.00 [0.89-1.14],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.90 [0.81-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.87 [0.77-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.87 [0.77-0.97],1.000,,LDL Cholesterol
Non-HDL-C,0.87 [0.77-0.97],1.000,,Total-Cholesterol Minus HDL-C
HDL-C,0.84 [0.72-0.97],1.000,,HDL Cholesterol
