Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.07 [1.02-1.13],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.06 [1.01-1.12],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.05 [1.00-1.11],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.02 [0.97-1.07],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.02 [0.97-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.93-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.95 [0.91-1.00],1.000,,VLDL Cholesterol
Remnant-C,0.94 [0.89-0.98],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.93 [0.89-0.98],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.91 [0.87-0.96],1.000,,Total-Cholesterol
