Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.11 [0.92-1.35],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,1.06 [0.87-1.28],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.05 [0.88-1.26],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.03 [0.85-1.25],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-FC%,1.02 [0.84-1.23],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.99 [0.83-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,0.93 [0.76-1.14],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.92 [0.77-1.10],1.000,,Cholesteryl Esters in LDL
Total-C,0.90 [0.75-1.08],1.000,,Total-Cholesterol
VLDL-C,0.89 [0.75-1.06],1.000,,VLDL Cholesterol
