Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [0.97-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.01 [0.93-1.11],1.000,,Valine
DHA%,1.01 [0.93-1.10],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-C,1.01 [0.93-1.09],1.000,,VLDL Cholesterol
Total-BCAA,1.00 [0.92-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-CE,0.99 [0.91-1.07],1.000,,Cholesteryl Esters in LDL
Remnant-C,0.99 [0.91-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.98 [0.90-1.07],1.000,,Total-Cholesterol
HDL-CE,0.98 [0.89-1.08],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.95 [0.87-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
