Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.45 [1.24-1.70],0.728,,Glycoprotein Acetyls
IDL-PL%,1.07 [0.92-1.25],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.06 [0.91-1.23],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.05 [0.90-1.23],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.01 [0.87-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.84-1.14],1.000,,VLDL Cholesterol
M-LDL-FC%,0.97 [0.83-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.91 [0.78-1.06],1.000,,Cholesteryl Esters in LDL
Total-C,0.90 [0.77-1.05],1.000,,Total-Cholesterol
HDL-CE,0.87 [0.73-1.04],1.000,,Cholesteryl Esters in HDL
