Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.07 [1.06-1.08],1.391e-37,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.07 [1.06-1.08],5.142e-37,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.07 [1.06-1.08],7.970e-34,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.06 [1.05-1.07],1.556e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.06 [1.05-1.07],5.610e-29,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.05 [1.04-1.06],7.455e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.05 [1.04-1.06],3.734e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.05 [1.04-1.06],9.895e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.05 [1.04-1.06],2.429e-17,***,Phospholipids to Total-Lipids in Small HDL percentage
GlycA,1.05 [1.04-1.06],4.889e-15,***,Glycoprotein Acetyls
M-HDL-PL,1.05 [1.04-1.06],5.609e-14,***,Phospholipids in Medium HDL
M-HDL-TG,1.05 [1.04-1.06],3.192e-16,***,Triglycerides in Medium HDL
S-HDL-PL,1.05 [1.04-1.06],2.244e-14,***,Phospholipids in Small HDL
MUFA%,1.04 [1.03-1.06],1.722e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.04 [1.03-1.05],3.782e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.04 [1.03-1.05],1.457e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
SFA%,1.04 [1.03-1.05],6.524e-12,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,1.04 [1.03-1.05],5.862e-11,***,Triglycerides in Small HDL
HDL-TG,1.04 [1.03-1.05],2.003e-11,***,Triglycerides in HDL
M-HDL-L,1.04 [1.03-1.05],8.040e-09,***,Total-Lipids in Medium HDL
S-HDL-L,1.04 [1.03-1.05],2.820e-09,***,Total-Lipids in Small HDL
XS-VLDL-TG,1.04 [1.03-1.05],9.079e-09,***,Triglycerides in Very Small VLDL
XL-HDL-TG%,1.04 [1.03-1.05],1.982e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG,1.03 [1.03-1.04],1.601e-07,***,Triglycerides in IDL
M-HDL-P,1.03 [1.02-1.05],1.826e-05,***,Concentration of Medium HDL Particles
HDL-PL,1.03 [1.02-1.04],1.986e-04,***,Phospholipids in HDL
