Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.06 [0.98-1.14],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.04 [0.97-1.12],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
IDL-TG%,1.03 [0.96-1.10],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.02 [0.95-1.09],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.01 [0.94-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.99 [0.92-1.06],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.98 [0.91-1.05],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.96 [0.90-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.95 [0.89-1.02],1.000,,Total-Esterified Cholesterol
HDL-CE,0.92 [0.85-0.99],1.000,,Cholesteryl Esters in HDL
