Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.05 [0.99-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-TG,1.03 [0.98-1.09],1.000,,Triglycerides in Very Small VLDL
TG/PG,1.03 [0.97-1.09],1.000,,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL,1.01 [0.96-1.07],1.000,,Phospholipids in Very Small VLDL
XS-VLDL-P,1.00 [0.95-1.06],1.000,,Concentration of Very Small VLDL Particles
M-LDL-FC%,0.99 [0.93-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.93-1.03],1.000,,VLDL Cholesterol
Remnant-C,0.97 [0.92-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.96 [0.91-1.02],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.96 [0.90-1.01],1.000,,Total-Cholesterol
