Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.02-1.23],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.02-1.22],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.10 [1.00-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.04 [0.95-1.15],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-C%,1.02 [0.93-1.12],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.97 [0.89-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.91 [0.83-1.00],1.000,,VLDL Cholesterol
Remnant-C,0.88 [0.81-0.96],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.88 [0.80-0.96],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.87 [0.80-0.96],1.000,,Total-Cholesterol
