Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.00-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,1.12 [0.95-1.32],1.000,,Monounsaturated Fatty Acids
Omega-3,1.06 [0.91-1.24],1.000,,Omega-3 Fatty Acids
PUFA,1.06 [0.90-1.24],1.000,,Polyunsaturated Fatty Acids
Omega-6,1.04 [0.89-1.22],1.000,,Omega-6 Fatty Acids
VLDL-CE,1.00 [0.86-1.16],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.96 [0.81-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.95 [0.81-1.12],1.000,,Total-Esterified Cholesterol
LDL-CE,0.94 [0.80-1.09],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.82 [0.70-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
