Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,1.04 [0.94-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.03 [0.93-1.14],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.02 [0.94-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,1.02 [0.94-1.11],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.02 [0.94-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-TG%,0.99 [0.91-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-C,0.98 [0.90-1.06],1.000,,Total-Cholesterol
Non-HDL-C,0.98 [0.91-1.06],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.97 [0.90-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,0.97 [0.90-1.05],1.000,,VLDL Cholesterol
