Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-FC%,1.08 [0.98-1.18],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.03 [0.94-1.14],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.03 [0.94-1.14],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.02 [0.92-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.01 [0.91-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-PL,0.79 [0.72-0.87],0.558,,Total-Phospholipids in Lipoprotein Particles
Phosphoglyc,0.78 [0.71-0.86],0.309,,Phosphoglycerides
Cholines,0.78 [0.71-0.86],0.280,,Total-Cholines
PC,0.78 [0.71-0.86],0.245,,Phosphatidylcholines
Total-P,0.77 [0.70-0.86],0.303,,Total-Concentration of Lipoprotein Particles
