Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.99-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.06 [0.95-1.18],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,1.01 [0.92-1.11],1.000,,Glutamine
Ala,1.01 [0.90-1.13],1.000,,Alanine
M-HDL-TG%,1.00 [0.91-1.11],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.96 [0.86-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.88 [0.81-0.97],1.000,,VLDL Cholesterol
Remnant-C,0.85 [0.77-0.93],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.83 [0.76-0.92],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.82 [0.75-0.91],1.000,,Total-Cholesterol
