Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-3,1.07 [0.92-1.25],1.000,,Omega-3 Fatty Acids
MUFA,1.07 [0.91-1.24],1.000,,Monounsaturated Fatty Acids
M-LDL-TG%,1.06 [0.91-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
DHA,1.04 [0.89-1.22],1.000,,Docosahexaenoic Acid
LA,1.01 [0.87-1.18],1.000,,Linoleic Acid
LDL-CE,1.00 [0.86-1.16],1.000,,Cholesteryl Esters in LDL
Total-CE,0.98 [0.83-1.14],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.94 [0.80-1.11],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6/Omega-3,0.94 [0.81-1.09],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.91 [0.77-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
