Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,1.17 [0.99-1.39],1.000,,Total-Cholesterol
Non-HDL-C,1.16 [0.99-1.37],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.16 [0.99-1.37],1.000,,LDL Cholesterol
Remnant-C,1.16 [0.98-1.36],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-TG%,1.14 [0.97-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-C%,1.00 [0.84-1.18],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,0.99 [0.84-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,0.95 [0.81-1.11],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.92 [0.78-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.82 [0.70-0.96],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
