Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.07 [0.95-1.20],1.000,,LDL Cholesterol
Non-HDL-C,1.06 [0.94-1.19],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,1.06 [0.94-1.19],1.000,,Clinical LDL Cholesterol
Remnant-C,1.05 [0.93-1.18],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-PL%,1.03 [0.92-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,1.00 [0.88-1.13],1.000,,Apolipoprotein A1
M-LDL-FC%,0.99 [0.87-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.99 [0.88-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-C,0.98 [0.87-1.12],1.000,,HDL Cholesterol
HDL-CE,0.98 [0.87-1.11],1.000,,Cholesteryl Esters in HDL
