Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.07 [1.03-1.10],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.06 [1.02-1.10],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.06 [1.02-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.02 [0.99-1.06],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.02 [0.98-1.05],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-C,0.97 [0.94-1.00],1.000,,VLDL Cholesterol
M-LDL-FC%,0.97 [0.94-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.95 [0.92-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.95 [0.92-0.98],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.94 [0.91-0.97],1.000,,Total-Cholesterol
