Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.07 [0.94-1.22],1.000,,Leucine
Ile,1.07 [0.94-1.21],1.000,,Isoleucine
Tyr,1.06 [0.94-1.20],1.000,,Tyrosine
Total-BCAA,1.06 [0.93-1.20],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.00 [0.89-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.85-1.08],1.000,,VLDL Cholesterol
LDL-CE,0.87 [0.76-0.98],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.86 [0.76-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.83 [0.73-0.94],1.000,,Total-Esterified Cholesterol
HDL-CE,0.83 [0.72-0.96],1.000,,Cholesteryl Esters in HDL
