Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.12 [1.03-1.23],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.07 [0.98-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.04 [0.95-1.14],1.000,,Phenylalanine
ApoB,1.02 [0.93-1.11],1.000,,Apolipoprotein B
Remnant-C,1.01 [0.92-1.10],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.98 [0.90-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-FC,0.97 [0.88-1.06],1.000,,Free Cholesterol in LDL
Total-FC,0.96 [0.88-1.05],1.000,,Total-Free Cholesterol
Total-FA,0.93 [0.85-1.02],1.000,,Total-Fatty Acids
HDL-FC,0.84 [0.75-0.93],1.000,,Free Cholesterol in HDL
