Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.16 [1.02-1.32],1.000,,Isoleucine
Leu,1.15 [1.01-1.32],1.000,,Leucine
Total-BCAA,1.15 [1.00-1.32],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.11 [0.96-1.28],1.000,,Valine
M-LDL-PL%,1.05 [0.91-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,0.98 [0.85-1.13],1.000,,Omega-3 Fatty Acids
DHA,0.96 [0.83-1.11],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.95 [0.82-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.90 [0.78-1.03],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.88 [0.76-1.01],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
