Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Citrate,1.57 [1.42-1.73],1.314e-12,***,Citrate
Gln,1.46 [1.30-1.63],1.606e-05,***,Glutamine
XS-VLDL-PL%,1.33 [1.19-1.49],0.189,,Phospholipids to Total-Lipids in Very Small VLDL percentage
Tyr,1.12 [1.01-1.24],1.000,,Tyrosine
M-LDL-PL%,1.10 [0.99-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.97 [0.87-1.07],1.000,,Cholesteryl Esters in VLDL
PUFA/MUFA,0.94 [0.83-1.06],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.94 [0.84-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.93 [0.83-1.03],1.000,,Cholesteryl Esters in LDL
Total-CE,0.88 [0.79-0.98],1.000,,Total-Esterified Cholesterol
