Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.31 [0.97-1.78],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.16 [0.82-1.63],1.000,,Creatinine
M-LDL-TG%,1.13 [0.85-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.09 [0.81-1.47],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-CE,1.04 [0.76-1.42],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.93 [0.69-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.92 [0.68-1.23],1.000,,Phenylalanine
Gln,0.87 [0.65-1.17],1.000,,Glutamine
Gly,0.87 [0.66-1.14],1.000,,Glycine
His,0.78 [0.58-1.05],1.000,,Histidine
