Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.23 [1.13-1.34],0.743,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.18 [1.09-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.06 [0.98-1.16],1.000,,Tyrosine
Ala,1.05 [0.94-1.17],1.000,,Alanine
Phe,1.04 [0.95-1.13],1.000,,Phenylalanine
VLDL-C,1.00 [0.92-1.09],1.000,,VLDL Cholesterol
Total-C,0.88 [0.80-0.96],1.000,,Total-Cholesterol
M-LDL-FC%,0.85 [0.78-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.82 [0.76-0.89],0.587,,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.82 [0.75-0.89],0.233,,Cholesterol to Total-Lipids in IDL percentage
