Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.16 [1.10-1.22],0.029,*,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG,1.05 [1.00-1.11],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.05 [1.00-1.11],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.05 [1.00-1.11],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-LDL-PL%,1.05 [1.00-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-P,0.88 [0.83-0.92],0.186,,Total-Concentration of Lipoprotein Particles
HDL-CE,0.87 [0.83-0.92],0.177,,Cholesteryl Esters in HDL
HDL-C,0.87 [0.83-0.92],0.172,,HDL Cholesterol
M-HDL-FC%,0.86 [0.82-0.91],0.075,,Free Cholesterol to Total-Lipids in Medium HDL percentage
SM,0.86 [0.82-0.91],0.006,**,Sphingomyelins
