Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-CE,1.03 [0.89-1.21],1.000,,Cholesteryl Esters in LDL
VLDL-C,1.02 [0.87-1.18],1.000,,VLDL Cholesterol
VLDL-CE,1.01 [0.87-1.18],1.000,,Cholesteryl Esters in VLDL
PUFA/MUFA,1.00 [0.84-1.20],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,1.00 [0.85-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.99 [0.85-1.15],1.000,,Albumin
Total-FA,0.98 [0.84-1.14],1.000,,Total-Fatty Acids
SFA,0.96 [0.82-1.12],1.000,,Saturated Fatty Acids
M-LDL-TG%,0.95 [0.81-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,0.91 [0.78-1.07],1.000,,Free Cholesterol in HDL
