Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.11 [1.07-1.15],0.009,**,Glycoprotein Acetyls
IDL-PL%,1.02 [0.99-1.06],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.02 [0.99-1.06],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-FC%,1.01 [0.98-1.04],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
TG/PG,1.01 [0.97-1.04],1.000,,Triglycerides to Phosphoglycerides ratio
VLDL-C,0.99 [0.96-1.03],1.000,,VLDL Cholesterol
LDL-CE,0.97 [0.94-1.00],1.000,,Cholesteryl Esters in LDL
Total-CE,0.97 [0.93-1.00],1.000,,Total-Esterified Cholesterol
HDL-CE,0.96 [0.92-1.00],1.000,,Cholesteryl Esters in HDL
Albumin,0.85 [0.82-0.88],1.159e-17,***,Albumin
