Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.25 [1.02-1.52],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,1.14 [0.97-1.34],1.000,,Tyrosine
Phe,1.08 [0.92-1.28],1.000,,Phenylalanine
Ala,1.04 [0.84-1.27],1.000,,Alanine
ApoB/ApoA1,1.03 [0.87-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Albumin,0.67 [0.57-0.77],0.034,*,Albumin
S-HDL-C,0.64 [0.53-0.76],0.176,,Cholesterol in Small HDL
S-HDL-L,0.63 [0.53-0.75],0.096,,Total-Lipids in Small HDL
S-HDL-CE,0.63 [0.53-0.75],0.054,,Cholesteryl Esters in Small HDL
S-HDL-P,0.63 [0.52-0.75],0.113,,Concentration of Small HDL Particles
