Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.08 [1.03-1.14],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.05 [1.00-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.04 [1.00-1.09],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.04 [0.98-1.09],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.96-1.06],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
Clinical LDL-C,0.93 [0.89-0.97],1.000,,Clinical LDL Cholesterol
PUFA,0.89 [0.85-0.94],0.577,,Polyunsaturated Fatty Acids
L-LDL-CE%,0.89 [0.85-0.93],0.136,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3,0.89 [0.84-0.93],0.616,,Omega-3 Fatty Acids
DHA,0.86 [0.82-0.91],0.011,*,Docosahexaenoic Acid
