Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-CE%,1.03 [0.94-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.02 [0.94-1.11],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.01 [0.92-1.10],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.01 [0.92-1.10],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.00 [0.92-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.00 [0.91-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,0.99 [0.90-1.08],1.000,,Apolipoprotein A1
ApoB,0.89 [0.82-0.97],1.000,,Apolipoprotein B
Clinical LDL-C,0.89 [0.82-0.96],1.000,,Clinical LDL Cholesterol
LDL-C,0.88 [0.81-0.96],1.000,,LDL Cholesterol
