Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.06 [0.94-1.20],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.06 [0.94-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.02 [0.90-1.17],1.000,,Valine
Total-BCAA,1.02 [0.90-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,1.01 [0.89-1.14],1.000,,VLDL Cholesterol
LDL-CE,0.97 [0.86-1.10],1.000,,Cholesteryl Esters in LDL
Total-C,0.96 [0.85-1.09],1.000,,Total-Cholesterol
Total-CE,0.96 [0.84-1.08],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.95 [0.84-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.90 [0.78-1.05],1.000,,Cholesteryl Esters in HDL
