Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA,1.06 [0.92-1.23],1.000,,Polyunsaturated Fatty Acids
Omega-3,1.06 [0.91-1.23],1.000,,Omega-3 Fatty Acids
Omega-6,1.05 [0.91-1.22],1.000,,Omega-6 Fatty Acids
M-LDL-FC%,1.03 [0.89-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-FA,1.00 [0.87-1.16],1.000,,Total-Fatty Acids
Remnant-C,0.99 [0.86-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,0.99 [0.86-1.14],1.000,,Apolipoprotein B
ApoB/ApoA1,0.95 [0.82-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,0.94 [0.82-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.86 [0.73-1.01],1.000,,Valine
