Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.21 [0.98-1.49],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.12 [0.92-1.36],1.000,,Monounsaturated Fatty Acids
SFA%,1.05 [0.86-1.28],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.02 [0.84-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LA,1.01 [0.83-1.23],1.000,,Linoleic Acid
LA%,0.92 [0.75-1.12],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,0.88 [0.71-1.07],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.71-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.83 [0.68-1.03],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.83 [0.68-1.03],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
