Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.03 [0.94-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.02 [0.92-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.01 [0.91-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA,1.01 [0.91-1.11],1.000,,Saturated Fatty Acids
Total-FA,1.00 [0.91-1.10],1.000,,Total-Fatty Acids
LDL-C,0.99 [0.90-1.09],1.000,,LDL Cholesterol
Clinical LDL-C,0.98 [0.89-1.08],1.000,,Clinical LDL Cholesterol
ApoB,0.98 [0.89-1.07],1.000,,Apolipoprotein B
M-LDL-FC%,0.96 [0.88-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.96 [0.87-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
