Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.08 [0.92-1.25],1.000,,Creatinine
SFA,1.07 [0.94-1.23],1.000,,Saturated Fatty Acids
Total-FA,1.07 [0.93-1.22],1.000,,Total-Fatty Acids
PUFA,1.03 [0.90-1.19],1.000,,Polyunsaturated Fatty Acids
M-LDL-TG%,1.03 [0.90-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-BCAA,0.99 [0.86-1.14],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.96 [0.84-1.11],1.000,,Isoleucine
Tyr,0.96 [0.83-1.10],1.000,,Tyrosine
Leu,0.96 [0.83-1.10],1.000,,Leucine
M-LDL-FC%,0.92 [0.80-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
