Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.05 [0.96-1.15],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.04 [0.93-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.03 [0.93-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,1.03 [0.92-1.15],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,1.00 [0.91-1.11],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.00 [0.91-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,0.92 [0.84-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.83-1.00],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.83-1.00],1.000,,LDL Cholesterol
Total-C,0.88 [0.80-0.97],1.000,,Total-Cholesterol
