Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.05 [0.93-1.18],1.000,,Creatinine
Omega-6%,1.04 [0.93-1.15],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.03 [0.93-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
MUFA%,1.03 [0.92-1.15],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-FC,1.00 [0.90-1.12],1.000,,Free Cholesterol in HDL
Total-BCAA,1.00 [0.90-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.00 [0.90-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,0.96 [0.87-1.07],1.000,,Phenylalanine
Val,0.96 [0.86-1.07],1.000,,Valine
Tyr,0.93 [0.84-1.04],1.000,,Tyrosine
