Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.13 [0.96-1.31],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.11 [0.96-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.10 [0.95-1.28],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-TG%,1.08 [0.93-1.26],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.06 [0.92-1.22],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
VLDL-C,0.98 [0.85-1.12],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.81-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.92 [0.80-1.06],1.000,,Cholesteryl Esters in LDL
Total-C,0.90 [0.78-1.04],1.000,,Total-Cholesterol
HDL-CE,0.89 [0.76-1.05],1.000,,Cholesteryl Esters in HDL
