Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.04 [0.98-1.11],1.000,,Isoleucine
M-LDL-PL%,1.03 [0.97-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.02 [0.96-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,1.02 [0.95-1.08],1.000,,Tyrosine
Leu,1.00 [0.94-1.07],1.000,,Leucine
M-VLDL-C%,0.88 [0.83-0.92],0.411,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.87 [0.82-0.92],0.395,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.87 [0.82-0.92],0.272,,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C,0.86 [0.81-0.91],0.417,,Cholesterol in IDL
IDL-FC,0.86 [0.80-0.91],0.354,,Free Cholesterol in IDL
