Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.34 [1.16-1.55],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.20 [1.02-1.42],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.19 [1.02-1.38],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.18 [1.01-1.38],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA,1.03 [0.88-1.20],1.000,,Monounsaturated Fatty Acids
HDL-C,0.93 [0.78-1.12],1.000,,HDL Cholesterol
Non-HDL-C,0.85 [0.73-0.99],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.84 [0.73-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.83 [0.72-0.97],1.000,,LDL Cholesterol
Clinical LDL-C,0.82 [0.71-0.95],1.000,,Clinical LDL Cholesterol
