Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.61 [1.36-1.91],0.012,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.50 [1.27-1.78],0.693,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.27 [1.09-1.49],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-L,1.05 [0.89-1.23],1.000,,Total-Lipids in Very Small VLDL
XS-VLDL-P,1.04 [0.88-1.22],1.000,,Concentration of Very Small VLDL Particles
S-HDL-PL,0.61 [0.51-0.72],0.004,**,Phospholipids in Small HDL
Total-P,0.60 [0.50-0.72],0.013,*,Total-Concentration of Lipoprotein Particles
S-HDL-L,0.60 [0.51-0.71],8.352e-04,***,Total-Lipids in Small HDL
HDL-P,0.60 [0.50-0.72],0.010,*,Concentration of HDL Particles
S-HDL-C,0.57 [0.48-0.68],3.621e-05,***,Cholesterol in Small HDL
S-HDL-P,0.57 [0.48-0.68],9.075e-05,***,Concentration of Small HDL Particles
S-HDL-CE,0.57 [0.48-0.67],1.202e-05,***,Cholesteryl Esters in Small HDL
