Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.90-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.07 [0.89-1.28],1.000,,VLDL Cholesterol
VLDL-CE,1.04 [0.87-1.25],1.000,,Cholesteryl Esters in VLDL
LDL-CE,1.03 [0.86-1.24],1.000,,Cholesteryl Esters in LDL
Remnant-C,1.00 [0.84-1.20],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-6,0.99 [0.82-1.19],1.000,,Omega-6 Fatty Acids
PUFA,0.96 [0.80-1.16],1.000,,Polyunsaturated Fatty Acids
Omega-3,0.89 [0.74-1.08],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,0.85 [0.71-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.84 [0.69-1.02],1.000,,Docosahexaenoic Acid
